EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,SPEED_km/s
2008-11-23T19:30:05.586Z,508.00000
2008-11-23T19:40:05.586Z,506.00000
2008-11-23T19:50:05.586Z,504.00000
2008-11-23T20:00:05.582Z,493.00000
2008-11-23T20:10:05.582Z,501.00000
2008-11-23T20:20:05.578Z,534.00000
2008-11-23T20:30:05.578Z,486.00000
2008-11-23T20:40:05.578Z,497.00000
2008-11-23T20:50:05.574Z,528.00000
2008-11-23T21:00:05.574Z,514.00000
2008-11-23T21:10:05.574Z,519.00000
2008-11-23T21:20:05.570Z,502.00000
2008-11-23T21:30:05.570Z,498.00000
2008-11-23T21:40:05.566Z,496.00000
2008-11-23T21:50:05.566Z,494.00000
2008-11-23T22:00:05.566Z,493.00000
2008-11-23T22:10:05.563Z,494.00000
2008-11-23T22:20:05.563Z,493.00000
2008-11-23T22:30:05.563Z,497.00000
2008-11-23T22:40:05.559Z,497.00000
2008-11-23T22:50:05.559Z,500.00000
2008-11-23T23:00:05.555Z,500.00000
2008-11-23T23:10:05.555Z,503.00000
2008-11-23T23:20:05.555Z,501.00000
2008-11-23T23:30:05.551Z,505.00000
2008-11-23T23:40:05.551Z,510.00000
2008-11-23T23:50:05.551Z,508.00000
2008-11-24T00:00:05.547Z,492.00000
2008-11-24T00:10:05.547Z,491.00000
2008-11-24T00:20:05.543Z,491.00000
2008-11-24T00:30:05.543Z,492.00000
2008-11-24T00:40:05.543Z,483.00000
2008-11-24T00:50:05.539Z,484.00000
2008-11-24T01:00:05.539Z,503.00000
2008-11-24T01:10:05.539Z,494.00000
2008-11-24T01:20:05.535Z,500.00000
2008-11-24T01:30:05.535Z,490.00000
2008-11-24T01:40:05.531Z,483.00000
2008-11-24T01:50:05.531Z,494.00000
2008-11-24T02:00:05.531Z,502.00000
2008-11-24T02:10:05.527Z,472.00000
2008-11-24T02:20:05.527Z,472.00000
2008-11-24T02:30:05.527Z,472.00000
2008-11-24T02:40:05.523Z,469.00000
2008-11-24T02:50:05.523Z,474.00000
2008-11-24T03:00:05.520Z,488.00000
2008-11-24T03:10:05.520Z,479.00000
2008-11-24T03:20:05.520Z,473.00000
2008-11-24T03:30:05.516Z,475.00000
2008-11-24T03:40:05.516Z,485.00000
2008-11-24T03:50:05.516Z,479.00000
2008-11-24T04:00:05.512Z,474.00000
2008-11-24T04:10:05.512Z,472.00000
2008-11-24T04:20:05.512Z,470.00000
2008-11-24T04:30:05.508Z,467.00000
2008-11-24T04:40:05.508Z,470.00000
2008-11-24T04:50:05.504Z,474.00000
2008-11-24T05:00:05.504Z,483.00000
2008-11-24T05:10:05.504Z,479.00000
2008-11-24T05:20:05.500Z,495.00000
2008-11-24T05:30:05.500Z,485.00000
2008-11-24T05:40:05.500Z,472.00000
2008-11-24T05:50:05.496Z,495.00000
2008-11-24T06:00:05.496Z,485.00000
2008-11-24T06:10:05.492Z,498.00000
2008-11-24T06:20:05.492Z,475.00000
2008-11-24T06:30:05.492Z,480.00000
2008-11-24T06:40:05.488Z,477.00000
2008-11-24T06:50:05.488Z,480.00000
